STANDARDDEV,Building,Commercial,New,NA,BLDG_GENERAL,BLDG_GEN1,BLDG_COM_NEW,BLDG_GENERAL,BLDG_STANDARD,APNAVHSP,NULL,2019-01-29 15:08:28.000,ACA Admin,A,NULL,BLDG_COM_GEN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BLDG_GENERAL,BLDG_STANDARD,Building,NULL,NULL,NULL,BLDG_Commercial New,NULL,NULL,NULL,NULL,Pending,N,NULL,NULL,Commercial New Construction Permit,NULL,NULL,0.00,N,NULL,NULL,BLDG_GENERAL,NULL,Default,BLDG_Commercial New,NULL,N,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Default,Default,NULL,H,NULL,NULL,NULL,Y,NULL,Y,NULL,NULL,N,NULL,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,Building,Commercial,Plumbing,NA,BLDG_GENERAL,BLDG_GEN2,BLDG_COM_PLM,BLDG_PLUMING,BLDG_STANDARD,APNAVHSP,NULL,2019-01-29 15:09:01.000,ACA Admin,A,NULL,BLDG_COM_GEN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BLDG_GENERAL,BLDG_STANDARD,Building,NULL,NULL,NULL,BLDG_Commercial Plumbing,NULL,NULL,NULL,NULL,Pending,N,NULL,NULL,Commercial Plumbing Permit,NULL,NULL,0.00,N,NULL,NULL,BLDG_GENERAL,NULL,Default,BLDG_Commercial Plumbing,NULL,N,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Default,Default,NULL,H,NULL,NULL,NULL,Y,NULL,Y,NULL,NULL,N,NULL,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,Building,Commercial,PoolSpa,NA,BLDG_GENERAL,BLDG_GEN2,BLDG_COM_PLS,BLDG_POOLSPA,BLDG_STANDARD,APNAVHSP,NULL,2019-01-29 15:09:22.000,ACA Admin,A,NULL,BLDG_COM_GEN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BLDG_GENERAL,BLDG_STANDARD,Building,NULL,NULL,NULL,BLDG_Commercial PoolSpa,NULL,NULL,NULL,NULL,Pending,N,NULL,NULL,Commercial Pool/Spa Permit,NULL,NULL,0.00,N,NULL,NULL,BLDG_GENERAL,NULL,Default,BLDG_Commercial PoolSpa,NULL,N,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Default,Default,NULL,H,NULL,NULL,NULL,Y,NULL,Y,NULL,NULL,N,NULL,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,Building,Commercial,Roofing,NA,BLDG_GENERAL,BLDG_GEN2,BLDG_COM_ROO,BLDG_ROOF,BLDG_STANDARD,APNAVHSP,NULL,2019-01-29 15:09:39.000,ACA Admin,A,NULL,BLDG_COM_GEN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BLDG_GENERAL,BLDG_STANDARD,Building,NULL,NULL,NULL,BLDG_Commercial Roofing,NULL,NULL,NULL,NULL,Pending,N,NULL,NULL,Commercial Roofing Permit,NULL,NULL,0.00,N,NULL,NULL,BLDG_GENERAL,NULL,Default,BLDG_Commercial Roofing,NULL,N,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Default,Default,NULL,H,NULL,NULL,NULL,Y,NULL,Y,NULL,NULL,N,NULL,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,Building,Commercial,SolarPV,NA,BLDG_GENERAL,BLDG_GEN3,BLDG_COM_PV,BLDG_SOLAR,BLDG_STANDARD,APNAVHSP,NULL,2019-01-29 15:10:00.000,ACA Admin,A,NULL,BLDG_COM_GEN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BLDG_GENERAL,BLDG_STANDARD,Building,NULL,NULL,NULL,BLDG_Commercial SolarPV,NULL,NULL,NULL,NULL,Pending,N,NULL,NULL,Commercial Solar/PV Permit,NULL,NULL,0.00,N,NULL,NULL,BLDG_GENERAL,NULL,Default,BLDG_Commercial SolarPV,NULL,N,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Default,Default,NULL,H,NULL,NULL,NULL,Y,NULL,Y,NULL,NULL,N,NULL,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,Building,Communication Facility,NA,NA,BLDG_GENERAL,BLDG_GEN3,BLDG_COMM,BLDG_COMM,BLDG_STANDARD,APNAVHSP,NULL,2019-01-29 15:10:19.000,ACA Admin,A,NULL,BLDG_GENERAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BLDG_GENERAL,BLDG_STANDARD,Building,NULL,NULL,NULL,BLDG_Communication Facility,NULL,NULL,NULL,NULL,Pending,N,NULL,NULL,Communication Facility Permit,NULL,NULL,0.00,N,NULL,NULL,BLDG_GENERAL,NULL,Default,BLDG_Communication Facility,NULL,N,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Default,Default,NULL,H,NULL,NULL,NULL,Y,NULL,Y,NULL,NULL,N,NULL,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,Building,Complaint,NA,NA,NONE,BLDG_COMPL,BLDG_COMPL,BLDG_COMPL,NONE,APNAVHSP,NULL,2018-11-08 14:30:22.000,ACA Admin,A,NULL,BLDG_COMPL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BLDG_COMPL,BLDG_COMPL,Building,NULL,NULL,NULL,BLDG_Complaint,NULL,NULL,NULL,NULL,NULL,N,NULL,NULL,Construction-Related Concerns,NULL,NULL,0.00,N,NULL,NULL,BLDG_COMPL,NULL,Default,BLDG_Complaint,NULL,N,N,NULL,NULL,NULL,NULL,NULL,24993,NULL,NULL,NULL,NULL,NULL,Default,Default,NULL,H,NULL,NULL,NULL,Y,NULL,Y,NULL,Y,N,NULL,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,Building,Damage Assessment,NA,NA,NONE,BLDG_DA,BLDG_DA,BLDG_DA,NONE,APNAVHSP,NULL,2019-01-28 14:56:00.000,CLI,A,NULL,BLDG_GENERAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BLDG_GENERAL,BLDG_STANDARD,Building,NULL,NULL,NULL,BLDG_Damage Assessment,NULL,NULL,NULL,NULL,Pending,N,NULL,NULL,Damage Assessment,NULL,NULL,0.00,N,NULL,NULL,NULL,NULL,Default,BLDG_Damage Assessment,NULL,N,N,NULL,NULL,NULL,NULL,NULL,56902,NULL,NULL,NULL,NULL,NULL,Default,Default,NULL,H,NULL,NULL,NULL,Y,NULL,Y,NULL,NULL,N,NULL,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,Building,Driveway,NA,NA,BLDG_GENERAL,BLDG_DRWY,V_DL_TEST,NULL,BLDG_STANDARD,APNAVHSP,NULL,2019-07-15 16:27:31.000,CLI,A,NULL,BLDG_GENERAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BLDG_GENERAL,BLDG_STANDARD,Building,NULL,NULL,NULL,BLDG_Driveway Permit,NULL,NULL,NULL,NULL,Pending,N,NULL,NULL,zz - Driveway Permit,NULL,NULL,0.00,N,NULL,NULL,BLDG_GENERAL,NULL,Default,BLDG_Driveway Permit,NULL,N,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Default,Default,NULL,H,NULL,NULL,NULL,Y,NULL,Y,NULL,NULL,N,NULL,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,Building,Elevator,NA,NA,BLDG_GENERAL,BLDG_GEN2,BLDG_ELEV,BLDG_ELEV,BLDG_STANDARD,APNAVHSP,NULL,2019-01-28 14:55:38.000,CLI,A,NULL,BLDG_GENERAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BLDG_GENERAL,BLDG_STANDARD,Building,NULL,NULL,NULL,BLDG_Elevator,NULL,NULL,NULL,NULL,Pending,N,NULL,NULL,Elevator Permit,NULL,NULL,0.00,N,NULL,NULL,BLDG_GENERAL,NULL,Default,BLDG_Elevator,NULL,N,N,NULL,NULL,NULL,NULL,NULL,56901,NULL,NULL,NULL,NULL,NULL,Default,Default,NULL,H,NULL,NULL,NULL,Y,NULL,Y,NULL,NULL,N,NULL,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
