STANDARDDEV,BLDG_COM_ADD,GENERAL PROJECT INFORMATION,Sprinkler System,3,2018-06-19 13:24:03.000,DBROWN,A,45,NULL,NULL,NULL,N,NULL,N,APPLICATION,NULL,0,0,NULL,10,Y,BLDG_COM_ADD,N,NULL,N,N,NULL,NULL,NULL,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,BLDG_COM_ADD,GENERAL PROJECT INFORMATION,Total Building Area (Sq. Ft),4,2018-06-19 13:24:03.000,DBROWN,A,10,NULL,NULL,NULL,Y,NULL,N,APPLICATION,NULL,0,0,NULL,10,Y,BLDG_COM_ADD,N,NULL,N,N,NULL,NULL,NULL,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,BLDG_COM_ADD,GENERAL PROJECT INFORMATION,Work in the right of way?,3,2018-06-19 13:24:03.000,DBROWN,A,60,NULL,NULL,NULL,Y,NULL,N,APPLICATION,NULL,0,0,NULL,10,Y,BLDG_COM_ADD,N,NULL,N,N,NULL,NULL,NULL,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,BLDG_COM_ADD,OCCUPANCY TYPE,Area (Sq. Ft),4,2019-01-30 09:21:49.000,CLI,A,20,NULL,NULL,NULL,N,NULL,N,FEEATTACHEDTABLE,NULL,240,0,NULL,10,Y,NULL,NULL,NULL,N,N,NULL,NULL,NULL,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,BLDG_COM_ADD,OCCUPANCY TYPE,Occupancy,5,2019-01-30 09:21:49.000,CLI,A,10,NULL,NULL,NULL,Y,NULL,N,FEEATTACHEDTABLE,NULL,240,60,NULL,10,Y,NULL,NULL,NULL,N,N,NULL,NULL,NULL,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,BLDG_COM_ADD,PERMIT DATES,Application Expiration Date,2,2018-06-19 13:24:03.000,DBROWN,A,10,NULL,NULL,NULL,N,NULL,N,APPLICATION,NULL,0,0,NULL,90,N,BLDG_COM_ADD,N,NULL,N,N,NULL,NULL,NULL,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,BLDG_COM_ADD,PERMIT DATES,Permit Expiration Date,2,2018-06-19 13:24:03.000,DBROWN,A,30,NULL,NULL,NULL,N,NULL,N,APPLICATION,NULL,0,0,NULL,90,N,BLDG_COM_ADD,N,NULL,N,N,NULL,NULL,NULL,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,BLDG_COM_ADD,PERMIT DATES,Permit Issued Date,2,2018-06-19 13:24:03.000,DBROWN,A,20,NULL,NULL,NULL,N,NULL,N,APPLICATION,NULL,0,0,NULL,90,N,BLDG_COM_ADD,N,NULL,N,N,NULL,NULL,NULL,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,BLDG_COM_ALT,CONSTRUCTION TYPE,Area (Sq. Ft),4,2019-01-30 09:21:37.000,CLI,A,20,NULL,NULL,NULL,N,NULL,N,FEEATTACHEDTABLE,NULL,240,0,NULL,20,Y,NULL,NULL,NULL,N,N,NULL,NULL,NULL,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,BLDG_COM_ALT,CONSTRUCTION TYPE,Construction Type,5,2019-01-30 09:21:37.000,CLI,A,10,NULL,NULL,NULL,Y,NULL,N,FEEATTACHEDTABLE,NULL,240,60,NULL,20,Y,NULL,NULL,NULL,N,N,NULL,NULL,NULL,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,BLDG_COM_ALT,GENERAL PROJECT INFORMATION,Alteration/Remodeling Area (Sq. Ft),4,2018-06-04 17:44:18.000,CLI,A,20,NULL,NULL,NULL,Y,NULL,N,APPLICATION,NULL,0,0,NULL,10,Y,BLDG_COM_ALT,N,NULL,N,N,NULL,NULL,NULL,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,BLDG_COM_ALT,GENERAL PROJECT INFORMATION,Building Height (Ft),4,2018-06-17 14:18:57.000,CLI,A,50,NULL,NULL,NULL,N,NULL,N,APPLICATION,NULL,0,0,NULL,10,Y,BLDG_COM_ALT,NULL,NULL,N,N,NULL,NULL,NULL,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,BLDG_COM_ALT,GENERAL PROJECT INFORMATION,Building Height (Stories),4,2018-06-17 14:18:57.000,CLI,A,60,NULL,NULL,NULL,N,NULL,N,APPLICATION,NULL,0,0,NULL,10,Y,BLDG_COM_ALT,NULL,NULL,N,N,NULL,NULL,NULL,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,BLDG_COM_ALT,GENERAL PROJECT INFORMATION,Change of Use?,3,2018-06-04 17:44:18.000,CLI,A,70,NULL,NULL,NULL,Y,NULL,N,APPLICATION,NULL,0,0,NULL,10,Y,BLDG_COM_ALT,N,NULL,N,N,NULL,NULL,NULL,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL
